;Stopkode;Pos.nr.;Kode til stoppunkt;Short name;Længdegrad;Breddegrad;Long name;GPS-radius;Oprettet;UTM32_Easting;UTM32_Northing
210;60916250;1;609162501;BLELDVEJ;9,92392403;55,91449960;Bleldvej/Serridslevvej (Horsens Kom);50;05/07/2022;557749;6196949
211;60916260;1;609162601;TVINGSTRUP;9,92494629;55,91571355;Tvingstrup (Horsens Kom);50;05/07/2022;557811;6197085
212;60916260;2;609162602;TVINGSTRUP;9,92450391;55,91553777;Tvingstrup (Horsens Kom);50;05/07/2022;557784;6197065
213;60916280;1;609162801;HELMESVEJ;9,94641556;55,92779333;Helmesvej/Gl. Aarhusvej (Horsens Kom);50;05/07/2022;559134;6198447
214;60916280;2;609162802;HELMESVEJ;9,94599183;55,92770707;Helmesvej/Gl. Aarhusvej (Horsens Kom);50;05/07/2022;559108;6198437
215;60917010;1;609170101;SØVIND;9,99819463;55,89280804;Søvind (Horsens Kom);50;05/07/2022;562426;6194599
216;60917010;2;609170102;SØVIND;9,99710971;55,89274635;Søvind (Horsens Kom);50;05/07/2022;562358;6194591
217;60917011;1;609170111;HAVMARKEN;9,98571139;55,89073954;Havmarken/Haldrupvej (Horsens Kom);50;05/07/2022;561648;6194358
218;60917011;2;609170112;HAVMARKEN;9,98174494;55,89050635;Havmarken/Haldrupvej (Horsens Kom);50;05/07/2022;561401;6194328
219;60917012;1;609170121;SØVIND KRO;10,00279418;55,89364446;Søvind Kro (Horsens Kom);50;05/07/2022;562712;6194697
220;60917012;2;609170122;SØVIND KRO;10,00230739;55,89368068;Søvind Kro (Horsens Kom);50;05/07/2022;562682;6194700
221;60917030;2;609170302;GANGSTED;9,99850011;55,92667020;Gangsted (Horsens Kom);50;05/07/2022;562390;6198368
222;60917040;1;609170401;ELBÆK;9,99680375;55,92155082;Elbæk (Horsens Kom);50;05/07/2022;562293;6197797
223;60917120;9;609171209;SØVIND SKO;10,00127791;55,89659147;Søvind Skole (Horsens Kom);50;05/07/2022;562612;6195023
224;61160010;1;611600101;GIVESTA;9,23551100;55,84332000;Give Station;100;05/07/2022;514747;6188666
225;61160010;2;611600102;GIVE ST;9,23573899;55,84339300;Give St. (bus);100;05/07/2022;514761;6188675
226;61167200;1;611672001;ThyregSt;9,25203033;55,90804154;Thyregod Station (Bus);100;05/07/2022;515755;6195873
227;61197020;0;611970200;THYREG4;9,25248466;55,90869981;Thyregod St (tog);100;05/07/2022;515783;6195947
228;61374160;1;613741601;KORNING;9,69866137;55,85117702;Korning (Hedensted Kom);50;05/07/2022;543740;6189736
229;61374160;2;613741602;KORNING;9,69871255;55,85103310;Korning (Hedensted Kom);50;05/07/2022;543744;6189720
230;61374190;1;613741901;KORNING SK;9,70632494;55,85221890;Korning Skole (Hedensted Kom);50;05/07/2022;544219;6189857
231;61374190;2;613741902;KORNING SK;9,70621676;55,85205444;Korning Skole (Hedensted Kom);50;05/07/2022;544212;6189839
232;61374191;1;613741911;KORNI NØRR;9,71665613;55,85403322;Korning Nørremark/Korningvej (Hedensted Kom);50;05/07/2022;544864;6190066
233;61374191;2;613741912;KORNI NØRR;9,71685558;55,85394522;Korning Nørremark/Korningvej (Hedensted Kom);50;05/07/2022;544876;6190056
234;61374192;1;613741921;KORNI TANG;9,73033000;55,85586888;Korning Tange/Korningvej (Hedensted Kom);50;05/07/2022;545717;6190279
235;61374192;2;613741922;KORNI TANG;9,73145484;55,85578543;Korning Tange/Korningvej (Hedensted Kom);50;05/07/2022;545788;6190270
236;61392010;1;613920101;ØRUMVEJ;9,74544201;55,73588469;Ørum/Ørumvej (Hedensted Kom);50;05/07/2022;546807;6176936
237;61392010;2;613920102;ØRUMVEJ;9,74509237;55,73580698;Ørum/Ørumvej (Hedensted Kom);50;05/07/2022;546785;6176927
238;61392030;1;613920301;JUELS ØRUM;9,71671622;55,72826665;Juelsmindevej/Ørumvej (Hedensted Kom);50;05/07/2022;545012;6176069
239;61392030;2;613920302;JUELS ØRUM;9,71678526;55,72819561;Juelsmindevej/Ørumvej (Hedensted Kom);50;05/07/2022;545017;6176061
240;61392040;1;613920401;DAUG VANDV;9,70139886;55,73614215;Daugård/Vandværksvej (Hedensted Kom);50;05/07/2022;544041;6176936
241;61392040;2;613920402;DAUG VANDV;9,70116646;55,73617208;Daugård/Vandværksvej (Hedensted Kom);50;05/07/2022;544027;6176939
242;61392080;1;613920801;VEJLEFJORD;9,68561152;55,71330530;Vejlefjordskolen (Hedensted Kom);100;05/07/2022;543075;6174384
243;61392090;1;613920901;ØRUM;9,74524330;55,73916615;Ørum (Hedensted Kom);50;05/07/2022;546791;6177301
244;61392090;2;613920902;ØRUM;9,74538705;55,73919799;Ørum (Hedensted Kom);50;05/07/2022;546800;6177305
245;61392100;1;613921001;DAUGÅRD SK;9,70783827;55,73332728;Daugård Skole (Hedensted Kom);50;05/07/2022;544449;6176627
246;61392100;2;613921002;DAUGÅRD SK;9,70784719;55,73344997;Daugård Skole (Hedensted Kom);50;05/07/2022;544449;6176640
247;61392101;1;613921011;VANDVÆRK G;9,70324488;55,73332993;Vandværksvej/Gammel Vejlevej (Hedensted Kom);50;05/07/2022;544160;6176624
248;61392101;2;613921012;VANDVÆRK G;9,70322988;55,73345655;Vandværksvej/Gammel Vejlevej (Hedensted Kom);50;05/07/2022;544159;6176638
249;61392110;1;613921101;DAUG JUELS;9,70725863;55,73101234;Daugård/Juelsmindevej (Hedensted Kom);50;05/07/2022;544415;6176369
250;61392110;2;613921102;DAUG JUELS;9,70717471;55,73095564;Daugård/Juelsmindevej (Hedensted Kom);50;05/07/2022;544410;6176362
251;61392130;1;613921301;DAUGÅRD;9,71441787;55,73362470;Daugård (Hedensted Kom);50;05/07/2022;544862;6176664
252;61392130;2;613921302;DAUGÅRD;9,71440193;55,73375209;Daugård (Hedensted Kom);50;05/07/2022;544861;6176678
253;61392131;1;613921311;DAUGÅ KIRK;9,71847888;55,73216371;Daugård Kirke (Hedensted Kom);50;05/07/2022;545118;6176504
254;61392131;2;613921312;DAUGÅ KIRK;9,71870658;55,73216481;Daugård Kirke (Hedensted Kom);50;05/07/2022;545133;6176504
255;61393010;1;613930101;HEDEN BRED;9,69721660;55,77005264;Hedensted/Bredgade;50;05/07/2022;543741;6180707
256;61393010;2;613930102;HEDEN BRED;9,69670658;55,76943144;Hedensted/Bredgade;50;05/07/2022;543710;6180638
257;61393020;9;613930209;KROLLERUP;9,65791060;55,81382206;Krollerup (Hedensted Kom);50;05/07/2022;541229;6185554
258;61393040;1;613930401;OVERHOLM V;9,68649763;55,76481507;Overholmvej/Vejlevej (Hedensted Kom);50;05/07/2022;543074;6180117
259;61393040;2;613930402;OVERHOLM V;9,68611508;55,76479175;Overholmvej/Vejlevej (Hedensted Kom);50;05/07/2022;543050;6180115
260;61393041;2;613930412;VESTER RIN;9,68311716;55,76456830;Vester Ringvej/Hovedvejen (Hedensted Kom);50;05/07/2022;542862;6180088
261;61393042;1;613930421;HEEGÅRDS;9,69050008;55,76625144;Heegårdsvej/Vejlevej (Hedensted Kom);50;05/07/2022;543324;6180280
262;61393042;2;613930422;HEEGÅRDS;9,69068653;55,76649922;Heegårdsvej/Vejlevej (Hedensted Kom);50;05/07/2022;543335;6180308
263;61393043;1;613930431;MINDE VEJL;9,69427037;55,76768118;MindevejVejlevej (Hedensted Kom);50;05/07/2022;543559;6180441
264;61393043;2;613930432;MINDE VEJL;9,69409696;55,76777820;MindevejVejlevej (Hedensted Kom);50;05/07/2022;543548;6180452
265;61393044;1;613930441;KIRKEHARAL;9,70219750;55,76993214;Kirkegade/Haralds Plads (Hedensted Kom);50;05/07/2022;544053;6180697
266;61393050;1;613930501;BØGBALLE;9,61343616;55,82232393;Bøgballe Friskole (Hedensted Kom);50;05/07/2022;538433;6186475
267;61393050;2;613930502;BØGBALLE;9,61368824;55,82270027;Bøgballe Friskole (Hedensted Kom);50;05/07/2022;538449;6186517
268;61393060;9;613930609;SOLESKOV;9,63417974;55,76324329;Soleskov (Hedested Kom);50;05/07/2022;539793;6179911
269;61393090;1;613930901;GL SOLE;9,64045958;55,77636237;Gammelsole (Hedensted Kom);50;05/07/2022;540174;6181375
270;61393091;1;613930911;TOFTEGÅRD;9,64046123;55,77432967;Toftegårdsvej/Bredalvej (Hedensted Kom);50;05/07/2022;540176;6181149
271;61393100;2;613931002;BÅSTRUP;9,64213457;55,78441888;Båstrup (Hedensted Kom);50;05/07/2022;540270;6182273
272;61393110;1;613931101;ØSTER SNED;9,64843473;55,79658328;Øster Snede (Hedensted Kom);50;05/07/2022;540653;6183630
273;61393110;2;613931102;ØSTER SNED;9,64824000;55,79691688;Øster Snede (Hedensted Kom);50;05/07/2022;540640;6183667
274;61393120;1;613931201;KRAGELUND;9,64764462;55,80601176;Kragelund (Hedensted Kom);50;05/07/2022;540593;6184679
275;61393120;2;613931202;KRAGELUND;9,64742570;55,80625007;Kragelund (Hedensted Kom);50;05/07/2022;540579;6184705
276;61393121;1;613931211;SKOVV HØJM;9,64728515;55,80301949;Skovvej/Højmarksvej (Hedensted Kom);50;05/07/2022;540574;6184346
277;61393121;2;613931212;SKOVV HØJM;9,64710202;55,80312676;Skovvej/Højmarksvej (Hedensted Kom);50;05/07/2022;540562;6184357
278;61393122;2;613931222;KRAGELU EF;9,64811042;55,80847274;Kragelund Efterskole (Hedensted Kom);50;05/07/2022;540620;6184953
279;61393123;1;613931231;HØJMARK HØ;9,64784706;55,80018721;Højmarken/Højmarkesvej (Hedensted Kom);50;05/07/2022;540612;6184031
280;61393130;1;613931301;BØGBALLE;9,61340494;55,82663782;Bøgballe (Hedensted Kom);50;05/07/2022;538427;6186955
281;61393130;2;613931302;BØGBALLE;9,61330517;55,82660915;Bøgballe (Hedensted Kom);50;05/07/2022;538421;6186952
282;61393160;1;613931601;STJERNEVEJ;9,69422367;55,78112157;Stjernevejskolen (Hedensted Kom);50;05/07/2022;543541;6181937
283;61393170;1;613931701;HED SK HOR;9,70330048;55,77125284;Hedensted Skole/Horsensvej;50;05/07/2022;544121;6180845
284;61393170;2;613931702;HED SK HOR;9,70330398;55,77144487;Hedensted Skole/Horsensvej;50;05/07/2022;544121;6180866
285;61393180;1;613931801;HED SK ØST;9,70825276;55,77023777;Hedensted Skole/Østre Ringgade;50;05/07/2022;544433;6180735
286;61393200;1;613932001;HEDENS ST;9,69856362;55,76864249;Hedensted Station;50;05/07/2022;543827;6180551
287;61393220;9;613932209;ØSTR SN SK;9,65143500;55,79768928;Øster Snede Skole (Hedensted Kom);50;05/07/2022;540840;6183755
288;61393231;1;613932311;RIDRIN;9,70679567;55,76070625;Rideskolen/Rindbækvej (Hedensted Kom);50;12/08/2022;544352;6179673
289;61393231;2;613932312;RIDRIN;9,70678089;55,76068706;Rideskolen/Rindbækvej (Hedensted Kom);50;12/08/2022;544351;6179671
290;61393300;1;613933001;STJERNEGÅR;9,69781919;55,78327819;Stjernegårdsvej/Stjernevejen (Hedensted Kom);50;05/07/2022;543764;6182179
291;61393300;2;613933002;STJERNEGÅR;9,69749731;55,78312584;Stjernegårdsvej/Stjernevejen (Hedensted Kom);50;05/07/2022;543744;6182162
292;61393350;2;613933502;ØSTR SN BR;9,64620504;55,79433156;Øster Snede/Bredalvej (Hedensted Kom);50;05/07/2022;540515;6183378
293;61393370;1;613933701;MØRTEL HOR;9,70754494;55,77395230;Mørtelvej/Horsensvej (Hedensted Kom);50;05/07/2022;544384;6181148
294;61393370;2;613933702;MØRTEL HOR;9,70722567;55,77393133;Mørtelvej/Horsensvej (Hedensted Kom);50;05/07/2022;544364;6181145
295;61393371;1;613933711;HOVED GESA;9,71106114;55,77719428;Hovedvejen/Gesagervej (Hedensted Kom);50;05/07/2022;544601;6181511
296;61393371;2;613933712;HOVED GESA;9,71091367;55,77713064;Hovedvejen/Gesagervej (Hedensted Kom);50;05/07/2022;544592;6181504
297;61393373;1;613933731;REMMERSLUN;9,71338572;55,77748199;Remmerslundvej/Hovedvejen /Hedensted Kom);50;05/07/2022;544747;6181544
298;61393373;2;613933732;REMMERSLUN;9,71329157;55,77772406;Remmerslundvej/Hovedvejen /Hedensted Kom);50;05/07/2022;544740;6181571
299;61393390;1;613933901;TORUP RIND;9,71352986;55,75987583;Torupvej/Rindbækvej (Hedensted Kom);50;05/07/2022;544776;6179585
300;61393390;2;613933902;TORUP RIND;9,71336057;55,75984115;Torupvej/Rindbækvej (Hedensted Kom);50;05/07/2022;544765;6179581
301;61393400;9;613934009;STORSKOVEN;9,71193460;55,71176099;Storskoven (Hedensted Kom);50;05/07/2022;544731;6174229
302;61393410;9;613934109;KORSHØJ;9,70072341;55,72343800;Korshøj (Hedensted Kom);50;05/07/2022;544013;6175522
303;61393420;1;613934201;HEDENS SKO;9,70024430;55,75102065;Hedensted Skov;50;05/07/2022;543952;6178591
304;61393420;2;613934202;HEDENS SKO;9,70005568;55,75103111;Hedensted Skov;50;05/07/2022;543940;6178592
305;61393510;1;613935101;RANUNK DAL;9,71258945;55,76570790;Ranunkelvej/Dalbyvej (Hedensted Kom);50;05/07/2022;544710;6180233
306;61393510;2;613935102;RANUNK DAL;9,71254228;55,76564898;Ranunkelvej/Dalbyvej (Hedensted Kom);50;05/07/2022;544707;6180227
307;61393600;1;613936001;DALBYV;9,72084868;55,76385607;Dalbyvej (Hedensted Kom);50;28/10/2021;545231;6180033
308;61393600;2;613936002;DALBYV;9,72161329;55,76376033;Dalbyvej (Hedensted Kom);50;28/10/2021;545279;6180022
309;61394010;1;613940101;ØLSTED HOV;9,76478388;55,80727558;Ølsted/Hovedvejen (Hedensted Kom);50;05/07/2022;547934;6184894
310;61394010;2;613940102;ØLSTED HOV;9,76277800;55,80632788;Ølsted/Hovedvejen (Hedensted Kom);50;05/07/2022;547809;6184787
311;61394011;1;613940111;ØLSTEDBRO;9,78284433;55,81510933;Ølstedbrovej/Vejlevej (Hedensted Kom);50;05/07/2022;549056;6185779
312;61394011;2;613940112;ØLSTEDBRO;9,78145460;55,81492649;Ølstedbrovej/Vejlevej (Hedensted Kom);50;05/07/2022;548969;6185757
313;61394020;1;613940201;NY SEBBERU;9,73739000;55,79161488;Ny Sebberup (Hedensted Kom);50;05/07/2022;546236;6183133
314;61394020;2;613940202;NY SEBBERU;9,73625294;55,79121412;Ny Sebberup (Hedensted Kom);50;05/07/2022;546165;6183087
315;61394040;1;613940401;BOTTRUP;9,74779059;55,81988610;Bottrup (Hedensted Kom);50;05/07/2022;546854;6186286
316;61394040;2;613940402;BOTTRUP;9,74780093;55,81999691;Bottrup (Hedensted Kom);50;05/07/2022;546854;6186298
317;61394050;1;613940501;JERNBANE F;9,69737870;55,79881367;Jernbanegade/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543719;6183908
318;61394050;2;613940502;JERNBANE F;9,69767053;55,79890904;Jernbanegade/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543737;6183919
319;61394051;1;613940511;JUELSBO FR;9,69429133;55,80201709;Juelsbovej/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543522;6184263
320;61394051;2;613940512;JUELSBO FR;9,69509847;55,80130498;Juelsbovej/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543573;6184184
321;61394070;1;613940701;ØLSTED BOT;9,75953340;55,81203467;Ølsted/Bottrupvej (Hedensted Kom);50;05/07/2022;547599;6185420
322;61394070;2;613940702;ØLSTED BOT;9,75965716;55,81208992;Ølsted/Bottrupvej (Hedensted Kom);50;05/07/2022;547607;6185427
323;61394080;9;613940809;BOTTRUP FR;9,73340173;55,81955436;Bottrupve/Frederikslystvej (Hedensted Kom);50;05/07/2022;545953;6186240
324;61394190;1;613941901;ØLSTED;9,76276421;55,80867484;Ølsted  (Hedensted Kom);50;05/07/2022;547806;6185049
325;61394190;2;613941902;ØLSTED;9,76297400;55,80867388;Ølsted  (Hedensted Kom);50;05/07/2022;547819;6185049
326;61394220;1;613942201;REMMER HED;9,69950626;55,79636601;Remmerslundvej/Hedenstedvej (Hedensted Kom);50;05/07/2022;543855;6183637
327;61394220;2;613942202;REMMER HED;9,69930952;55,79627137;Remmerslundvej/Hedenstedvej (Hedensted Kom);50;05/07/2022;543843;6183626
328;61394230;1;613942301;BØGEVEJ VA;9,68386092;55,80606515;Bøgevej/Vandmøllevej (Hedensted Kom);50;05/07/2022;542863;6184707
329;61394230;2;613942302;BØGEVEJ VA;9,68449341;55,80573038;Bøgevej/Vandmøllevej (Hedensted Kom);50;05/07/2022;542903;6184670
330;61394240;1;613942401;LØSNING;9,70097838;55,80350824;Løsning (Hedensted Kom);50;05/07/2022;543939;6184433
331;61394240;2;613942402;LØSNING;9,70106944;55,80366179;Løsning (Hedensted Kom);50;05/07/2022;543945;6184450
332;61394242;1;613942421;SKOLEG ØST;9,70605954;55,80380540;Skolegade/Østergade (Hedensted Kom);50;05/07/2022;544257;6184469
333;61394242;2;613942422;SKOLEG ØST;9,70587331;55,80385489;Skolegade/Østergade (Hedensted Kom);50;05/07/2022;544246;6184474
334;61394250;9;613942509;MERRING;9,69468325;55,83449099;Merring (Hedensted Kom);50;05/07/2022;543510;6187877
335;61394270;1;613942701;VESTERG FR;9,69358708;55,80372410;Vestergade/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543476;6184452
336;61394270;2;613942702;VESTERG FR;9,69373199;55,80388522;Vestergade/Frederiksbergvej (Hedensted Kom);50;05/07/2022;543484;6184470
337;61394280;1;613942801;TRANEBO ST;9,69981553;55,79315708;Tranebovej/Stjernevej (Hedensted Kom);50;05/07/2022;543878;6183280
338;61394280;2;613942802;TRANEBO ST;9,69956580;55,79315683;Tranebovej/Stjernevej (Hedensted Kom);50;05/07/2022;543862;6183280
339;61394290;1;613942901;MERKUR STJ;9,69980013;55,78907829;Merkurvej/Stjernevej (Hedensted Kom);50;05/07/2022;543882;6182826
340;61394290;2;613942902;MERKUR STJ;9,69956481;55,78904683;Merkurvej/Stjernevej (Hedensted Kom);50;05/07/2022;543867;6182822
341;61394310;1;613943101;SPETTR HOV;9,71815697;55,78033490;Spettrupvej/Hovedvejen (Hedensted Kom);50;05/07/2022;545043;6181865
342;61394310;2;613943102;SPETTR HOV;9,71667422;55,77971737;Spettrupvej/Hovedvejen (Hedensted Kom);50;05/07/2022;544950;6181795
343;61394730;1;613947301;NORD VAND;9,68842639;55,80504210;Nordre Allé/Vandmøllevej (Hedensted Kom);50;05/07/2022;543151;6184596
344;61394730;2;613947302;NORD VAND;9,68838543;55,80494726;Nordre Allé/Vandmøllevej (Hedensted Kom);50;05/07/2022;543148;6184585
345;61510010;1;615100101;HORSENSTT;9,83590284;55,86385764;Horsens Trafikterminal;100;05/07/2022;552315;6191243
346;61510010;2;615100102;HORSENSTT;9,83597893;55,86320457;Horsens Trafikterminal;100;05/07/2022;552321;6191170
347;61510010;3;615100103;HORSENSTT;9,83607293;55,86385513;Horsens Trafikterminal;50;05/07/2022;552326;6191243
348;61510010;4;615100104;HORSENSTT;9,83616692;55,86320708;Horsens Trafikterminal;50;05/07/2022;552333;6191171
349;61510010;5;615100105;HORSENSTT;9,83633254;55,86353362;Horsens Trafikterminal;50;05/07/2022;552343;6191207
350;61510010;6;615100106;HORSENSTT;9,83644444;55,86353613;Horsens Trafikterminal;50;05/07/2022;552350;6191207
351;61510010;7;615100107;HORSENSTT;9,83655634;55,86353864;Horsens Trafikterminal;50;05/07/2022;552357;6191208
352;61510010;8;615100108;HORSENSTT;9,83666824;55,86354869;Horsens Trafikterminal;50;05/07/2022;552364;6191209
353;61510010;9;615100109;HORSENSTT;9,83603714;55,86259420;Horsens Trafikterminal;50;05/07/2022;552325;6191102
354;61510020;1;615100201;TYRSTED;9,85053222;55,82871371;Tyrstedvej/Bjerrevej (Horsens Kom);50;05/07/2022;553279;6187343
355;61510020;2;615100202;TYRSTED;9,85062031;55,82920261;Tyrstedvej/Bjerrevej (Horsens Kom);50;05/07/2022;553284;6187397
356;61510022;1;615100221;BANKBJERR;9,85000223;55,83096960;Bankagervej/Bjerrevej (Horsens Kom);50;05/07/2022;553243;6187593
357;61510030;1;615100301;SMEDEALLE;9,84448261;55,86563615;Smedetorvet/Allégade (Horsens Kom);50;05/07/2022;552850;6191447
358;61510030;2;615100302;SMEDEALLE;9,84421959;55,86580778;Smedetorvet/Allégade (Horsens Kom);50;05/07/2022;552833;6191466
359;61510040;1;615100401;STÆNGERVEJ;9,83997732;55,89306798;Stængervej/Egebjergvej (Horsens Kom);50;05/07/2022;552531;6194497
360;61510040;2;615100402;STÆNGERVEJ;9,83973612;55,89252069;Stængervej/Egebjergvej (Horsens Kom);50;05/07/2022;552517;6194436
361;61510041;1;615100411;YDING;9,76889020;56,00127103;Yding (Horsen Kom);50;26/08/2022;547951;6206487
362;61510050;1;615100501;CENTERPTER;9,83065532;55,83484999;Centerparken/Ternevej (Horsens Kom);50;05/07/2022;552026;6188011
363;61510051;1;615100511;BANKSKOTER;9,83153914;55,83628574;Bankagerskolen/Ternevej (Horsens Kom);50;05/07/2022;552079;6188171
364;61510052;1;615100521;TERNEVEJ;9,83011224;55,83267986;Ternevej (Horsens Kom);50;05/07/2022;551995;6187769
365;61510053;1;615100531;TERNEKROK;9,83003166;55,82998465;Ternevej/Krokusvej (Horsens Kom);50;05/07/2022;551993;6187469
366;61510060;1;615100601;VESTHALVG;9,83370132;55,87149590;Vesthallen/Vestergade (Horsens Kom);50;05/07/2022;552167;6192091
367;61510060;2;615100602;VESTHALVG;9,83355910;55,87137510;Vesthallen/Vestergade (Horsens Kom);50;05/07/2022;552159;6192078
368;61510061;2;615100612;VESTLEDVG;9,83816144;55,87056195;Istedgade/Vestergade (Horsens Kom);50;05/07/2022;552448;6191991
369;61510062;1;615100621;RYESGVG;9,84038377;55,87028559;Ryesgade/Vestergade (Horsens Kom);50;05/07/2022;552587;6191962
370;61510063;2;615100632;NYGADEVG;9,84196955;55,86988795;Nygade/Vestergade (Horsens Kom);50;05/07/2022;552687;6191919
371;61510064;1;615100641;GEDHUS;9,84820276;55,93402929;Gedvedhus (Horsens Kom);50;05/07/2022;552989;6199062
372;61510064;2;615100642;GEDHUS;9,84840235;55,93411964;Gedvedhus (Horsens Kom);50;05/07/2022;553002;6199072
373;61510070;1;615100701;BYGADEN;9,91050752;55,87210182;Bygaden (Horsens Kom);50;05/07/2022;556972;6192219
374;61510070;2;615100702;BYGADEN;9,91159226;55,87220542;Bygaden (Horsens Kom);50;05/07/2022;557040;6192232
375;61510071;2;615100712;AGERBAKBYG;9,90638872;55,87223116;Agerbakken/Bygaden (Horsens Kom);50;05/07/2022;556714;6192230
376;61510080;1;615100801;HORSYGSTRA;9,87357886;55,86129660;Horsens Sygehus/Strandpromenaden;50;05/07/2022;554677;6190987
377;61510080;2;615100802;HORSYGSTRA;9,87346147;55,86145339;Horsens Sygehus/Strandpromenaden;50;05/07/2022;554669;6191004
378;61510081;1;615100811;NGYLLINGSG;9,86525793;55,85975399;Niels Gyldings Gade (Horsens Kom);50;05/07/2022;554158;6190809
379;61510081;2;615100812;NGYLLINGSG;9,86434410;55,85982559;Niels Gyldings Gade (Horsens Kom);50;05/07/2022;554101;6190816
380;61510083;1;615100831;SVENDSGSTR;9,88104167;55,86300176;Svendsgade/Strandpromenaden (Horsens Kom);50;05/07/2022;555142;6191183
381;61510083;2;615100832;SVENDSGSTR;9,88060180;55,86310476;Svendsgade/Strandpromenaden (Horsens Kom);50;05/07/2022;555114;6191194
